venta_id,cliente_id,producto_id,fecha_venta,cantidad,precio_unitario,descuento,total,canal
120815,914,1416,2024-09-07,3,93.14,0.2,223.54,app
120816,6619,1499,2025-03-22,4,30.03,0.0,120.12,tienda
120817,5050,1790,2024-12-31,4,72.02,0.0,288.08,app
120818,4162,946,2025-09-15,3,586.12,0.1,1582.52,app
120819,6736,1538,2024-11-15,1,1426.41,0.3,998.49,tienda
120820,2052,1488,2023-11-29,1,801.12,0.0,801.12,tienda
120821,4830,555,2024-12-10,2,52.65,0.3,73.71,app
120822,7512,1040,2025-03-21,1,349.09,0.0,349.09,app
120823,5460,1715,2024-12-12,1,49.29,0.0,49.29,tienda
120824,8675,1295,2025-03-17,2,56.56,0.0,113.12,app
120825,4603,1996,2025-06-21,2,390.37,0.2,624.59,app
120826,5785,1195,2023-08-31,2,94.64,0.0,189.28,telefono
120827,7998,1199,2024-07-09,3,245.33,0.0,735.99,web
120828,2440,1289,2025-01-25,1,25.7,0.0,25.7,web
120829,6254,491,2024-11-07,2,16.03,0.0,32.06,telefono
120830,7057,271,2023-04-03,4,39.85,0.05,151.43,web
120831,624,546,2025-08-30,1,135.18,0.0,135.18,tienda
120832,113,784,2024-06-28,1,48.24,0.0,48.24,tienda
120833,8028,1147,2025-01-20,1,113.74,0.0,113.74,web
120834,7620,49,2024-10-12,1,148.55,0.0,148.55,web
120835,6057,708,2025-01-02,2,63.96,0.0,127.92,app
120836,3541,654,2025-05-15,1,8.0,0.0,8.0,web
120837,5558,1361,2022-10-06,3,52.15,0.2,125.16,tienda
120838,4040,280,2024-08-06,2,33.61,0.0,67.22,web
120839,4995,1540,2025-05-11,1,28.37,0.0,28.37,web
120840,1823,1628,2022-07-21,2,432.67,0.0,865.34,app
120841,3043,264,2023-12-18,1,15.17,0.0,15.17,web
120842,353,696,2025-02-22,3,17.98,0.0,53.94,tienda
120843,2009,1233,2025-08-13,1,464.31,0.0,464.31,tienda
120844,5754,675,2023-03-27,2,8.63,0.0,17.26,tienda
120845,1264,805,2024-11-03,2,7.99,0.0,15.98,app
120846,6337,1735,2024-04-04,1,35.24,0.2,28.19,tienda
120847,4758,1047,2025-05-07,5,1.84,0.0,9.2,web
120848,7815,1604,2025-11-12,4,18.88,0.1,67.97,app
120849,2452,820,2023-02-23,3,316.21,0.05,901.2,web
120850,8801,266,2025-12-08,3,206.28,0.0,618.84,telefono
120851,5051,110,2025-04-23,3,7.68,0.0,23.04,app
120852,4,348,2025-01-20,1,84.57,0.05,80.34,web
120853,3532,290,2025-02-22,10,29.27,0.1,263.43,web
120854,4792,1460,2025-01-20,1,102.96,0.05,97.81,web
120855,5301,770,2025-08-12,1,5.37,0.0,5.37,app
120856,977,144,2024-08-22,3,923.53,0.0,2770.59,tienda
120857,661,1987,2024-02-12,2,91.35,0.1,164.43,tienda
120858,4500,1336,2025-03-01,1,1303.76,0.0,1303.76,web
120859,1391,464,2025-02-08,2,161.62,0.2,258.59,tienda
120860,2079,428,2024-04-16,1,478.16,0.05,454.25,web
120861,9348,1466,2024-11-24,3,436.55,0.0,1309.65,app
120862,4002,1651,2024-01-29,1,375.6,0.05,356.82,tienda
120863,5289,51,2025-12-07,1,33.44,0.0,33.44,tienda
120864,5606,1611,2025-06-17,1,476.96,0.05,453.11,web
120865,5125,1529,2025-09-03,1,52.68,0.0,52.68,telefono
120866,9794,32,2025-12-22,3,29.06,0.0,87.18,web
120867,4664,509,2025-07-27,2,90.54,0.0,181.08,web
120868,3857,1369,2024-12-13,1,108.19,0.0,108.19,tienda
120869,2893,550,2023-07-09,1,380.41,0.1,342.37,web
120870,7113,94,2025-11-17,2,1332.69,0.1,2398.84,tienda
120871,3854,994,2025-03-09,1,108.69,0.0,108.69,tienda
120872,8137,906,2023-04-19,5,41.73,0.0,208.65,tienda
120873,2027,466,2023-11-17,2,1115.44,0.0,2230.88,app
120874,256,1508,2024-10-10,2,291.84,0.0,583.68,web
120875,7797,1602,2025-08-29,3,115.75,0.3,243.08,tienda
120876,54,1972,2025-03-25,1,1381.5,0.0,1381.5,app
120877,7768,1613,2024-12-13,1,46.02,0.1,41.42,app
120878,7404,533,2024-05-27,3,36.76,0.3,77.2,web
120879,7248,160,2022-09-08,1,53.69,0.0,53.69,web
120880,2926,625,2023-07-24,1,28.98,0.0,28.98,app
120881,4535,1255,2024-12-06,1,8.85,0.0,8.85,app
120882,6311,175,2022-05-30,2,52.69,0.0,105.38,app
120883,1493,49,2025-04-22,4,148.55,0.0,594.2,tienda
120884,7451,443,2024-07-17,2,92.9,0.0,185.8,tienda
120885,5363,1988,2023-12-30,2,26.52,0.0,53.04,telefono
120886,3452,195,2025-12-08,2,1472.19,0.0,2944.38,app
120887,1053,1743,2025-02-21,1,349.11,0.0,349.11,app
120888,994,619,2024-10-09,4,881.47,0.0,3525.88,app
120889,2144,612,2024-01-29,4,552.48,0.05,2099.42,web
120890,9941,1319,2024-05-03,2,17.21,0.0,34.42,web
120891,4249,454,2024-08-29,1,100.24,0.0,100.24,app
120892,5714,74,2023-11-25,1,1479.3,0.05,1405.33,web
120893,6153,885,2025-05-30,3,31.13,0.0,93.39,web
120894,6110,1399,2024-09-03,2,87.4,0.0,174.8,web
120895,4974,185,2025-10-07,2,168.56,0.0,337.12,app
120896,7329,133,2025-09-12,2,92.02,0.0,184.04,tienda
120897,7663,84,2023-05-27,1,27.67,0.0,27.67,web
120898,6543,1308,2024-07-07,3,41.39,0.0,124.17,app
120899,1936,763,2025-03-21,2,59.03,0.0,118.06,web
120900,6960,1936,2024-08-21,1,1180.34,0.05,1121.32,app
120901,5956,1594,2025-11-29,2,28.36,0.0,56.72,tienda
120902,1964,1184,2024-11-02,10,134.73,0.0,1347.3,tienda
120903,6387,1179,2025-03-07,1,1392.59,0.1,1253.33,tienda
120904,855,1129,2024-09-08,2,49.63,0.05,94.3,app
120905,4766,664,2025-10-30,3,359.49,0.0,1078.47,web
120906,4591,1595,2023-08-30,5,460.43,0.0,2302.15,app
120907,5129,1528,2025-05-03,5,1387.93,0.0,6939.65,app
120908,7949,1212,2025-06-03,5,5.83,0.1,26.24,web
120909,3051,1141,2024-06-29,3,389.52,0.0,1168.56,tienda
120910,5217,800,2025-12-01,2,53.29,0.0,106.58,telefono
120911,5842,1695,2023-11-30,5,273.74,0.0,1368.7,tienda
120912,4301,64,2025-05-25,1,71.19,0.0,71.19,web
120913,9888,1056,2025-04-08,1,32.32,0.05,30.7,web
120914,8151,1966,2024-03-12,1,31.41,0.0,31.41,web
120915,8977,418,2025-11-04,2,38.55,0.0,77.1,telefono
120916,991,1606,2025-05-05,3,344.22,0.0,1032.66,web
120917,3943,1925,2023-12-21,2,84.55,0.0,169.1,web
120918,7059,930,2024-01-28,1,102.23,0.05,97.12,app
120919,6924,1100,2024-11-01,1,191.44,0.2,153.15,app
120920,6101,440,2024-11-01,4,137.56,0.0,550.24,web
120921,5268,1782,2025-05-21,1,112.55,0.0,112.55,web
120922,8696,1794,2023-11-10,2,293.79,0.0,587.58,web
120923,8636,1318,2025-02-13,1,81.16,0.0,81.16,web
120924,6835,289,2025-05-20,1,370.85,0.0,370.85,telefono
120925,6333,230,2025-10-14,3,48.63,0.0,145.89,web
120926,5336,348,2025-12-07,3,84.57,0.0,253.71,web
120927,1517,561,2025-06-04,2,29.11,0.0,58.22,web
120928,541,875,2025-12-23,1,217.41,0.0,217.41,app
120929,1112,666,2024-08-25,1,105.83,0.0,105.83,web
120930,7111,1051,2025-03-02,1,111.97,0.0,111.97,tienda
120931,1211,559,2024-08-13,1,57.99,0.0,57.99,web
120932,8889,1389,2024-06-14,4,44.45,0.0,177.8,app
120933,5793,1303,2024-10-30,2,38.9,0.0,77.8,web
120934,6579,155,2025-10-18,2,19.22,0.0,38.44,app
120935,3032,893,2023-03-22,3,304.36,0.3,639.16,web
120936,3057,1973,2025-05-28,1,297.47,0.0,297.47,app
120937,7993,1584,2024-11-15,1,120.31,0.0,120.31,app
120938,9671,1890,2025-08-09,2,405.92,0.0,811.84,tienda
120939,3850,585,2024-06-26,3,16.21,0.05,46.2,app
120940,8593,1074,2024-12-18,4,263.93,0.0,1055.72,web
120941,9039,692,2025-06-06,3,57.36,0.2,137.66,web
120942,1310,1321,2024-12-16,4,41.31,0.0,165.24,tienda
120943,6045,443,2024-04-02,1,92.9,0.0,92.9,web
120944,3455,89,2024-04-06,1,114.4,0.05,108.68,web
120945,308,1968,2023-12-29,1,931.9,0.0,931.9,tienda
120946,6650,559,2024-11-07,2,57.99,0.0,115.98,telefono
120947,7353,717,2025-03-08,2,1405.64,0.0,2811.28,web
120948,5938,537,2023-03-29,10,751.95,0.0,7519.5,app
120949,5062,1466,2024-05-09,2,436.55,0.1,785.79,app
120950,9391,451,2024-09-11,2,47.39,0.05,90.04,app
120951,1606,23,2025-01-06,2,245.74,0.0,491.48,web
120952,9624,1949,2023-07-26,1,18.06,0.0,18.06,web
120953,5652,973,2025-06-12,1,15.09,0.0,15.09,web
120954,9077,779,2025-11-17,5,31.65,0.05,150.34,web
120955,8899,1179,2025-05-02,1,1392.59,0.05,1322.96,web
120956,614,808,2024-08-28,2,35.37,0.0,70.74,web
120957,6477,1317,2025-08-24,2,594.25,0.0,1188.5,tienda
120958,6215,1263,2025-11-21,1,37.64,0.0,37.64,web
120959,3666,608,2022-02-07,1,346.15,0.0,346.15,web
120960,3441,608,2023-08-10,1,346.15,0.0,346.15,web
120961,5542,944,2024-10-13,10,21.48,0.0,214.8,web
120962,6291,1748,2023-01-20,2,73.33,0.2,117.33,app
120963,1569,483,2025-12-08,3,21.61,0.05,61.59,app
120964,8634,1717,2024-08-06,1,55.41,0.0,55.41,web
120965,5008,1239,2025-08-07,1,78.42,0.05,74.5,web
120966,3636,686,2022-05-06,1,105.83,0.05,100.54,web
120967,8302,486,2025-09-13,4,53.55,0.0,214.2,web
120968,8661,406,2022-12-07,1,28.92,0.05,27.47,app
120969,565,47,2024-06-09,3,74.79,0.05,213.15,web
120970,4795,93,2024-04-15,1,70.07,0.05,66.57,web
120971,6920,790,2023-05-12,1,293.64,0.2,234.91,app
120972,3210,278,2023-09-30,1,545.31,0.2,436.25,web
120973,6330,229,2024-01-08,1,94.5,0.0,94.5,app
120974,1994,1471,2025-04-24,3,35.16,0.05,100.21,tienda
120975,2511,769,2025-07-22,2,361.12,0.0,722.24,tienda
120976,6287,1167,2024-01-30,1,99.95,0.1,89.96,tienda
120977,3477,262,2024-09-17,2,469.21,0.0,938.42,web
120978,6294,1419,2025-05-27,2,29.51,0.2,47.22,tienda
120979,3555,248,2025-12-30,1,111.54,0.0,111.54,web
120980,2192,1080,2024-12-18,1,23.1,0.0,23.1,web
120981,878,1890,2024-01-14,3,405.92,0.1,1095.98,app
120982,9527,814,2025-11-10,1,67.4,0.2,53.92,web
120983,8897,1025,2025-10-27,2,46.53,0.0,93.06,telefono
120984,7125,959,2022-12-15,1,233.39,0.0,233.39,web
120985,4219,406,2025-12-07,1,28.92,0.0,28.92,app
120986,5728,317,2025-01-31,1,391.76,0.2,313.41,web
120987,4353,193,2025-03-31,1,29.32,0.0,29.32,tienda
120988,9277,938,2024-12-07,3,236.57,0.1,638.74,web
120989,3441,1816,2022-10-02,2,53.4,0.0,106.8,web
120990,5172,1511,2025-06-11,1,38.52,0.0,38.52,tienda
120991,4277,870,2024-03-23,1,152.34,0.0,152.34,app
120992,7083,1907,2022-11-26,2,33.72,0.1,60.7,tienda
120993,2931,1876,2024-12-15,5,43.43,0.0,217.15,tienda
120994,8494,1961,2025-02-12,2,14.16,0.0,28.32,app
120995,2218,450,2025-10-30,1,58.47,0.05,55.55,telefono
120996,7169,1289,2023-12-23,2,25.7,0.0,51.4,app
120997,5343,557,2025-01-10,3,1213.21,0.0,3639.63,tienda
120998,4824,1190,2025-08-04,1,41.8,0.0,41.8,web
120999,7282,512,2024-06-05,2,7.43,0.1,13.37,tienda
121000,9282,1252,2025-04-24,5,98.1,0.1,441.45,tienda
121001,4608,1534,2025-03-30,1,36.18,0.1,32.56,web
121002,2518,1143,2025-08-12,2,93.02,0.0,186.04,app
121003,2167,1518,2025-05-01,4,41.63,0.0,166.52,web
121004,366,1645,2025-09-08,1,38.3,0.0,38.3,tienda
121005,1792,491,2025-04-06,1,16.03,0.05,15.23,web
121006,8444,1165,2025-07-31,2,59.8,0.05,113.62,web
121007,3271,492,2023-06-11,2,43.2,0.0,86.4,web
121008,7457,979,2025-08-04,1,117.63,0.0,117.63,web
121009,5896,1892,2024-03-01,4,997.85,0.0,3991.4,app
121010,7540,1359,2024-09-09,1,488.62,0.05,464.19,tienda
121011,3211,1381,2025-04-24,1,35.48,0.3,24.84,web
121012,8968,523,2024-11-21,10,16.84,0.1,151.56,web
121013,2767,157,2024-07-24,1,137.27,0.05,130.41,web
121014,2990,984,2025-02-20,5,103.14,0.05,489.92,web
121015,7648,428,2025-03-17,1,478.16,0.1,430.34,tienda
121016,2214,1026,2025-07-26,1,11.1,0.05,10.54,web
121017,7623,1406,2024-09-19,1,1066.24,0.3,746.37,tienda
121018,6291,1471,2025-11-17,2,35.16,0.1,63.29,app
121019,7074,638,2022-10-30,1,15.54,0.1,13.99,web
121020,5457,483,2025-08-03,2,21.61,0.0,43.22,app
121021,5969,1651,2024-02-16,1,375.6,0.0,375.6,web
121022,5163,1697,2025-05-12,2,298.44,0.0,596.88,app
121023,4927,1522,2023-09-04,2,378.72,0.05,719.57,app
121024,806,1230,2024-06-23,3,299.21,0.0,897.63,tienda
121025,682,1471,2025-08-07,3,35.16,0.0,105.48,web
121026,67,1237,2022-11-14,1,295.0,0.1,265.5,web
121027,4001,893,2025-02-12,1,304.36,0.2,243.49,app
121028,9047,1489,2024-04-28,5,26.3,0.1,118.35,app
121029,7460,571,2025-02-01,3,524.74,0.1,1416.8,app
121030,52,1592,2023-10-21,1,547.01,0.0,547.01,app
121031,909,346,2023-12-01,2,18.68,0.0,37.36,web
121032,4856,1157,2025-02-17,1,106.29,0.0,106.29,web
121033,1263,651,2024-09-10,3,20.89,0.2,50.14,web
121034,5301,1065,2023-09-08,4,32.43,0.0,129.72,web
121035,183,1449,2023-09-05,1,90.3,0.05,85.78,web
121036,7661,1947,2025-12-07,1,245.29,0.0,245.29,web
121037,7123,1859,2025-08-21,10,60.45,0.05,574.28,tienda
121038,9958,633,2022-11-02,1,974.22,0.0,974.22,web
121039,4350,236,2023-12-19,1,248.02,0.2,198.42,tienda
121040,214,487,2025-12-17,1,31.3,0.0,31.3,app
121041,6704,1443,2023-07-08,4,13.06,0.0,52.24,web
121042,7146,645,2023-10-01,2,56.84,0.1,102.31,tienda
121043,6562,1367,2025-10-19,3,488.48,0.1,1318.9,web
121044,7311,1596,2024-02-03,1,19.26,0.1,17.33,web
121045,9776,495,2024-12-06,1,265.75,0.05,252.46,app
121046,1278,1016,2024-05-02,1,79.14,0.2,63.31,tienda
121047,2218,1684,2025-09-23,1,692.08,0.0,692.08,web
121048,6362,388,2024-04-05,2,115.75,0.0,231.5,app
121049,1647,13,2023-05-21,1,12.45,0.0,12.45,tienda
121050,2377,1899,2025-06-23,2,613.6,0.0,1227.2,tienda
121051,3888,1863,2024-10-15,1,41.63,0.3,29.14,tienda
121052,4827,1680,2022-12-12,2,24.54,0.0,49.08,tienda
121053,680,1358,2024-06-27,3,57.41,0.0,172.23,web
121054,7555,1536,2025-01-07,1,3.28,0.0,3.28,app
121055,9018,721,2025-11-09,2,782.86,0.0,1565.72,web
121056,2318,16,2022-06-30,3,51.1,0.0,153.3,app
121057,6262,528,2024-01-19,1,240.85,0.2,192.68,telefono
121058,8960,1147,2025-04-18,2,113.74,0.0,227.48,tienda
121059,2386,247,2025-06-08,1,331.37,0.0,331.37,web
121060,5960,1046,2024-10-17,2,16.01,0.0,32.02,app
121061,2201,955,2025-08-20,2,11.36,0.3,15.9,app
121062,365,1438,2025-02-15,1,688.9,0.0,688.9,web
121063,9923,705,2025-12-23,3,82.07,0.0,246.21,web
121064,7852,712,2024-08-19,2,503.7,0.3,705.18,app
121065,7701,1621,2024-12-04,2,851.06,0.05,1617.01,web
121066,1623,977,2024-07-25,2,86.24,0.05,163.86,telefono
121067,3955,1545,2023-01-26,1,557.97,0.0,557.97,web
121068,7429,1528,2024-08-21,4,1387.93,0.0,5551.72,web
121069,3174,209,2024-02-21,1,118.58,0.05,112.65,web
121070,2248,1432,2024-04-03,1,1030.95,0.0,1030.95,web
121071,1772,185,2025-08-19,3,168.56,0.0,505.68,web
121072,3180,1015,2025-03-15,2,50.73,0.0,101.46,app
121073,2225,36,2025-06-16,1,929.56,0.0,929.56,app
121074,4917,928,2023-09-14,3,84.23,0.1,227.42,web
121075,7083,1568,2022-12-17,3,46.56,0.1,125.71,web
121076,8212,196,2024-10-15,2,94.06,0.0,188.12,web
121077,3457,560,2022-09-18,3,117.3,0.05,334.3,tienda
121078,5755,1774,2025-04-03,1,31.99,0.0,31.99,web
121079,4435,734,2024-05-18,1,27.18,0.0,27.18,web
121080,5791,1904,2025-09-02,1,49.98,0.2,39.98,web
121081,4794,1336,2025-05-01,1,1303.76,0.0,1303.76,app
121082,808,1678,2025-01-27,2,18.46,0.05,35.07,web
121083,552,1212,2025-09-05,3,5.83,0.05,16.62,web
121084,831,280,2025-11-13,1,33.61,0.0,33.61,app
121085,3946,1031,2025-03-01,1,44.07,0.0,44.07,web
121086,3789,1249,2024-09-18,3,214.22,0.05,610.53,web
121087,9508,1374,2025-09-09,1,1462.51,0.0,1462.51,tienda
121088,55,873,2024-10-09,3,11.78,0.0,35.34,web
121089,424,624,2025-10-27,1,17.35,0.0,17.35,tienda
121090,5772,343,2025-05-26,2,111.07,0.0,222.14,app
121091,9213,1674,2023-12-27,10,383.9,0.05,3647.05,web
121092,3544,144,2024-08-30,1,923.53,0.0,923.53,web
121093,5594,1168,2025-12-05,1,20.25,0.0,20.25,tienda
121094,6947,101,2025-08-26,1,9.48,0.0,9.48,app
121095,6755,1654,2023-07-17,3,41.5,0.0,124.5,tienda
121096,5394,240,2023-12-27,1,12.58,0.05,11.95,web
121097,8860,513,2024-03-08,1,43.4,0.2,34.72,app
121098,9327,640,2024-10-07,2,39.04,0.0,78.08,telefono
121099,8104,634,2025-06-18,1,171.25,0.0,171.25,app
121100,9450,1783,2025-02-13,4,517.88,0.0,2071.52,web
121101,3575,1523,2023-09-09,4,7.07,0.0,28.28,web
121102,5160,661,2025-02-16,1,502.99,0.1,452.69,tienda
121103,6662,1925,2023-11-17,5,84.55,0.0,422.75,app
121104,1962,356,2025-10-27,2,574.55,0.0,1149.1,app
121105,566,200,2023-09-08,4,19.47,0.0,77.88,app
121106,1760,1368,2025-09-27,2,12.15,0.0,24.3,app
121107,1429,134,2025-09-03,1,129.5,0.0,129.5,app
121108,6697,922,2025-07-17,1,105.92,0.0,105.92,app
121109,5898,1571,2025-01-17,3,335.62,0.0,1006.86,app
121110,9885,693,2024-08-12,2,1167.9,0.0,2335.8,web
121111,6762,1837,2024-01-26,3,39.22,0.0,117.66,telefono
121112,3470,378,2025-03-13,2,35.53,0.0,71.06,web
121113,8839,523,2025-12-08,2,16.84,0.0,33.68,app
121114,7337,652,2025-08-09,4,387.17,0.3,1084.08,tienda
121115,1454,1189,2025-06-06,3,27.58,0.1,74.47,web
121116,3615,804,2025-05-15,1,53.58,0.0,53.58,app
121117,7325,1506,2025-04-15,2,310.82,0.0,621.64,app
121118,9686,1610,2025-09-17,1,94.92,0.3,66.44,web
121119,2283,783,2025-10-06,2,114.06,0.0,228.12,tienda
121120,9926,1169,2024-12-26,1,19.78,0.1,17.8,web
121121,2857,140,2025-12-29,1,64.39,0.0,64.39,tienda
121122,5664,1900,2023-11-21,2,255.93,0.1,460.67,web
121123,3829,458,2025-02-24,1,68.34,0.05,64.92,web
121124,6591,105,2024-07-21,4,73.28,0.05,278.46,web
121125,4378,988,2025-08-25,1,10.03,0.0,10.03,tienda
121126,2488,1877,2024-11-09,3,18.53,0.0,55.59,web
121127,2126,1583,2025-04-08,4,20.49,0.05,77.86,app
121128,2772,358,2025-05-11,1,1420.31,0.1,1278.28,web
121129,9404,639,2025-10-19,1,33.6,0.0,33.6,web
121130,3789,1162,2025-11-12,2,51.79,0.0,103.58,app
121131,8562,719,2023-11-08,1,106.67,0.0,106.67,app
121132,3581,499,2024-07-30,4,28.46,0.0,113.84,web
121133,7148,1198,2024-09-18,3,13.81,0.2,33.14,app
121134,2323,731,2024-04-08,5,77.07,0.0,385.35,web
121135,4071,1311,2023-12-09,4,65.86,0.0,263.44,tienda
121136,6898,529,2024-04-27,1,37.04,0.0,37.04,web
121137,5652,1120,2024-04-23,1,164.68,0.0,164.68,app
121138,5461,926,2025-10-02,1,302.26,0.1,272.03,tienda
121139,6184,400,2024-07-19,1,17.08,0.0,17.08,web
121140,4857,1443,2025-09-24,4,13.06,0.0,52.24,web
121141,6584,898,2025-12-23,1,140.08,0.05,133.08,web
121142,2369,1017,2025-11-26,1,389.14,0.0,389.14,app
121143,5353,1847,2024-10-25,1,1323.52,0.0,1323.52,web
121144,7859,779,2022-12-24,1,31.65,0.0,31.65,tienda
121145,2784,308,2025-03-21,3,77.27,0.0,231.81,app
121146,8532,1774,2025-12-25,2,31.99,0.0,63.98,web
121147,69,1282,2023-01-05,1,13.07,0.0,13.07,telefono
121148,4827,575,2024-12-02,2,207.54,0.0,415.08,app
121149,6283,1377,2024-09-02,1,917.34,0.3,642.14,tienda
121150,3430,1066,2023-12-04,1,3.24,0.0,3.24,tienda
121151,3449,1202,2025-01-19,5,1107.1,0.0,5535.5,app
121152,711,1864,2024-11-29,1,159.78,0.0,159.78,app
121153,4643,1563,2025-04-05,1,1083.68,0.0,1083.68,tienda
121154,9094,475,2025-10-19,4,69.09,0.0,276.36,app
121155,5689,1326,2024-12-21,1,34.7,0.2,27.76,app
121156,8433,119,2024-07-31,4,66.78,0.0,267.12,web
121157,8300,1501,2025-10-16,1,391.47,0.0,391.47,tienda
121158,7686,1568,2024-12-28,1,46.56,0.0,46.56,app
121159,6387,1537,2025-09-09,4,417.33,0.0,1669.32,web
121160,677,1070,2024-03-12,1,100.62,0.0,100.62,web
121161,7303,1865,2025-11-26,4,28.3,0.0,113.2,app
121162,8480,1942,2023-07-23,3,24.69,0.3,51.85,web
121163,4131,241,2024-04-12,1,299.67,0.0,299.67,web
121164,7346,256,2023-11-05,2,37.55,0.0,75.1,web
121165,2488,336,2025-10-11,1,401.76,0.0,401.76,app
121166,3085,1799,2023-02-14,1,28.99,0.1,26.09,app
121167,1964,1480,2024-06-27,2,41.47,0.0,82.94,app
121168,62,231,2025-08-27,1,79.03,0.1,71.13,web
121169,5850,1407,2025-06-03,3,46.98,0.0,140.94,web
121170,8511,1598,2025-03-24,1,12.22,0.05,11.61,tienda
121171,3559,464,2025-04-09,2,161.62,0.0,323.24,web
121172,5090,798,2023-11-16,3,391.42,0.0,1174.26,web
121173,6518,1086,2025-03-22,1,50.09,0.0,50.09,web
121174,3796,290,2022-11-10,1,29.27,0.0,29.27,web
121175,5234,504,2025-02-26,1,441.23,0.2,352.98,tienda
121176,9955,218,2025-11-17,1,37.87,0.05,35.98,web
121177,5671,1620,2024-09-04,2,19.29,0.0,38.58,tienda
121178,5485,709,2025-09-04,4,24.99,0.0,99.96,web
121179,3609,548,2025-11-19,1,310.7,0.05,295.16,tienda
121180,4717,1383,2025-01-05,2,101.59,0.0,203.18,tienda
121181,5296,1316,2025-06-29,2,117.86,0.2,188.58,web
121182,3249,1059,2022-08-26,3,102.9,0.0,308.7,app
121183,9024,450,2024-12-09,4,58.47,0.0,233.88,web
121184,3244,31,2025-01-30,1,26.28,0.0,26.28,app
121185,5308,1906,2023-10-21,1,31.26,0.0,31.26,app
121186,613,32,2025-08-19,1,29.06,0.0,29.06,tienda
121187,8206,1201,2025-08-25,3,75.49,0.1,203.82,app
121188,6466,1224,2025-09-06,5,40.77,0.1,183.47,tienda
121189,2267,434,2024-06-16,2,225.67,0.0,451.34,web
121190,5708,253,2022-08-02,1,15.59,0.0,15.59,tienda
121191,799,1345,2025-01-13,1,40.8,0.2,32.64,tienda
121192,2736,1002,2025-04-29,1,483.1,0.1,434.79,app
121193,4903,1198,2025-12-20,4,13.81,0.0,55.24,web
121194,1601,854,2025-08-15,1,31.52,0.0,31.52,web
121195,5701,627,2024-11-08,2,78.52,0.05,149.19,web
121196,6013,394,2025-02-17,1,27.73,0.0,27.73,web
121197,928,109,2025-10-19,3,326.4,0.0,979.2,web
121198,4195,410,2025-06-25,3,138.34,0.05,394.27,tienda
121199,5813,1443,2023-09-24,1,13.06,0.2,10.45,tienda
121200,4733,1883,2025-10-10,1,71.32,0.0,71.32,web
121201,9198,1905,2022-12-25,1,8.52,0.3,5.96,app
121202,9228,358,2023-10-13,2,1420.31,0.0,2840.62,app
121203,3869,395,2024-07-16,2,119.26,0.0,238.52,web
121204,2967,994,2025-09-25,1,108.69,0.0,108.69,web
121205,6861,1742,2025-11-21,2,70.22,0.1,126.4,tienda
121206,6948,527,2022-11-25,4,38.67,0.2,123.74,app
121207,1872,1014,2024-12-21,1,20.4,0.2,16.32,app
121208,6205,1608,2024-01-29,1,130.33,0.0,130.33,tienda
121209,9755,1418,2025-05-31,1,10.0,0.3,7.0,web
121210,8183,240,2024-07-31,1,12.58,0.05,11.95,app
121211,1002,1904,2025-09-29,1,49.98,0.2,39.98,app
121212,1840,1289,2024-11-15,1,25.7,0.1,23.13,app
121213,4337,920,2022-08-02,2,216.92,0.1,390.46,web
121214,5068,1131,2025-12-03,3,9.02,0.05,25.71,web
121215,2285,378,2024-06-28,1,35.53,0.0,35.53,telefono
121216,6126,1624,2024-11-25,1,291.27,0.0,291.27,app
121217,2727,1984,2024-10-09,3,104.38,0.2,250.51,web
121218,4657,348,2025-07-20,1,84.57,0.0,84.57,web
121219,6389,1904,2024-12-23,3,49.98,0.05,142.44,app
121220,3899,1365,2025-12-18,1,297.31,0.0,297.31,web
121221,5165,1759,2025-10-14,2,15.72,0.2,25.15,tienda
121222,2753,671,2025-06-07,5,361.3,0.0,1806.5,tienda
121223,973,856,2025-08-08,2,83.01,0.0,166.02,web
121224,5243,1368,2025-05-28,10,12.15,0.1,109.35,tienda
121225,7710,1652,2024-11-28,2,43.14,0.0,86.28,app
121226,3423,35,2023-05-13,10,63.47,0.2,507.76,web
121227,2071,1781,2025-02-18,1,86.47,0.05,82.15,web
121228,1401,1345,2025-01-06,2,40.8,0.05,77.52,app
121229,4622,967,2024-12-22,3,6.89,0.0,20.67,app
121230,3545,1504,2025-06-06,10,181.33,0.0,1813.3,app
121231,7956,1948,2024-12-30,3,151.45,0.05,431.63,web
121232,6521,1555,2023-01-17,4,18.76,0.1,67.54,web
121233,9988,1592,2025-05-18,1,547.01,0.0,547.01,telefono
121234,8784,1514,2025-12-13,2,1423.12,0.0,2846.24,web
121235,3073,1190,2023-03-01,2,41.8,0.0,83.6,web
121236,5992,1328,2024-01-03,2,16.99,0.05,32.28,web
121237,7579,1220,2024-05-19,3,365.03,0.1,985.58,app
121238,5986,447,2022-11-10,1,70.3,0.1,63.27,web
121239,5226,432,2023-05-27,4,21.41,0.1,77.08,tienda
121240,6373,1068,2025-08-03,5,37.5,0.1,168.75,app
121241,1646,996,2025-01-06,2,39.61,0.1,71.3,app
121242,4438,1524,2024-06-03,3,105.7,0.05,301.24,tienda
121243,4684,1791,2024-12-02,1,21.42,0.0,21.42,web
121244,78,1780,2025-07-29,1,7.96,0.05,7.56,app
121245,2993,446,2023-04-30,2,8.79,0.3,12.31,web
121246,866,1741,2023-02-26,1,1359.58,0.0,1359.58,tienda
121247,7730,465,2025-12-16,1,21.07,0.0,21.07,web
121248,9655,1923,2024-08-26,10,168.92,0.2,1351.36,telefono
